ms_code,ms_name,PCA1,PCA2,year,cluster,gdp_pp,gdp_tot,pop
FIN,FINLAND,-0.7260380535982301,0.940554291851636,1987,2,0.888888888888889,0.7171717171717172,0.33589209357526684
FJI,FIJI,0.27968716529482057,0.13395047571657392,1987,0,0.4646464646464647,0.14141414141414144,0.14141414141414144
FRA,FRANCE,-1.6851162474010288,0.47532438502920055,1987,2,0.8585858585858587,0.9595959595959597,0.8686868686868687
GAB,GABON,0.5345352209535162,-0.09645545794661145,1987,0,0.5353535353535354,0.28277876008366254,0.21212121212121213
GBR,UNITED KINGDOM,-1.8130480295605687,-0.5186947570062744,1987,2,0.8787878787878789,0.9696969696969697,0.8787878787878789
GER,"GERMANY, FEDERAL REPUBLIC OF",-1.6875936606859916,0.9517063273602874,1987,2,,,
GHA,GHANA,0.5312368130558554,-0.13216954322490468,1987,0,0.25252525252525254,0.5252525252525253,0.7272727272727273
GIN,GUINEA,0.5955601933294219,-0.1851980057837379,1987,0,0.18181818181818182,0.3434343434343435,0.5656565656565657
GMB,GAMBIA,-0.2339035870607839,0.019532783493033133,1987,0,0.09090909090909091,0.0873639766110347,0.22222222222222224
GNB,GUINEA-BISSAU,0.3894382231423619,-0.07069337155944574,1987,0,0.10609734949548195,0.06389808059197113,0.1936578405315808
GNQ,EQUATORIAL GUINEA,0.07241932386555,0.14947801344147557,1987,0,0.5006912232074394,0.19191919191919193,0.18249929112236687
GRC,GREECE,-0.3346296825193709,0.6625885083276146,1987,0,0.7676767676767677,0.6767676767676768,0.4646464646464647
GRD,GRENADA,-0.9777490256532112,0.5636318363420922,1987,2,0.6060606060606061,0.04419775077969662,0.046698257954032846
GTM,GUATEMALA,0.054838039432983494,0.15412111352013172,1987,0,0.4545454545454546,0.595959595959596,0.5976583607080117
GUY,GUYANA,0.599297802818066,-0.19902900278179905,1987,0,0.7221060221962128,0.26262626262626265,0.13136781357544108
HND,HONDURAS,0.12413188246685294,0.07602052799339105,1987,0,0.31313131313131315,0.4173392615968784,0.494949494949495
HTI,HAITI,0.05019438099517984,0.08666754816709624,1987,0,0.2019592009155964,0.30303030303030304,0.5252525252525253
HUN,HUNGARY,0.5582276015242987,-0.5496240801789791,1987,0,0.7474747474747475,0.6666666666666667,0.4444444444444445
IDN,INDONESIA,0.5949881769034006,-0.2565989691775009,1987,0,0.4141414141414142,0.9090909090909092,0.97358962209337
IND,INDIA,0.5191127862989474,-0.3618772856405475,1987,0,0.27272727272727276,0.9719865976796929,1.0
IRL,IRELAND,-0.9391115818425978,1.098109196055026,1987,2,0.9812978891024831,0.853741770546262,0.31313131313131315
IRN,IRAN (ISLAMIC REPUBLIC OF),0.49571453659203674,-0.20742278911293305,1987,0,0.4040404040404041,0.7777777777777778,0.8989898989898991
IRQ,IRAQ,0.6341769156171513,-0.2774317967908479,1987,0,0.4444444444444445,0.686868686868687,0.7968312089165054
ISL,ICELAND,-1.265931646122778,1.2194239294506255,1987,2,0.9494949494949496,0.39552433385644775,0.08080808080808081
ISR,ISRAEL,-1.949317552635013,-2.1040056352507284,1987,3,0.8880623783374878,0.8362385274346469,0.44740071046472935
ITA,ITALY,-1.5475450123074985,1.1563736418662343,1987,2,0.8448261861852605,0.9509589223048541,0.8531732864743042
JAM,JAMAICA,0.2567459584751524,0.17649363086840297,1987,0,0.510163066007261,0.2838122064088998,0.23668765323495594
JOR,JORDAN,0.5789119657808057,-0.1841605289113346,1987,0,0.393939393939394,0.4863508625861201,0.5151515151515152
JPN,JAPAN,-1.3335672139756984,1.131710389841651,1987,2,0.8282828282828284,0.9797979797979799,0.9292929292929294
KEN,KENYA,0.554281352154245,-0.1456353578732062,1987,0,0.22144923440848877,0.6060606060606061,0.8484848484848485
KHM,CAMBODIA,0.16806091277762186,0.1779579734500381,1987,0,0.26262626262626265,0.4444444444444445,0.5757575757575758
KNA,SAINT KITTS AND NEVIS,-1.2040452535759871,0.5036025188253634,1987,2,0.7541242029522768,0.030303030303030304,0.020202020202020204
KWT,KUWAIT,0.6109408314448177,-0.20720624916897792,1987,0,0.8268421584665246,0.6464693090935294,0.2828282828282829
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.5497359645874056,-0.3395911521883642,1987,0,0.22937947803375278,0.24294489636400782,0.4071833463574231
LBN,LEBANON,0.5367015320776366,-0.16017673847429642,1987,0,0.33917328207583936,0.33333333333333337,0.3434343434343435
LBR,LIBERIA,0.1820802317347861,0.11248801749920366,1987,0,0.071978973564154,0.13131313131313133,0.32323232323232326
LBY,LIBYAN ARAB JAMAHIRIYA,0.6616743250462194,-0.33492654712728254,1987,0,0.4747474747474748,0.4545454545454546,0.4040404040404041
LCA,SAINT LUCIA,-0.21028530691809175,0.3289221028022748,1987,0,0.6530918340984485,0.08824021594805727,0.05670931630266959
LKA,SRI LANKA,0.5873695275449891,-0.16029697501243373,1987,0,0.36498605023724273,0.5555555555555556,0.6464646464646465
LSO,LESOTHO,0.4029568476422013,-0.04444681918081058,1987,0,0.10101010101010102,0.0769524479763134,0.20202020202020204
LUX,LUXEMBOURG,-1.5772293194556741,1.1794944133259837,1987,2,0.98989898989899,0.5712727519843749,0.12121212121212122
MAR,MOROCCO,0.48623677662712983,-0.11811280457161022,1987,0,0.3535353535353536,0.6401392685412184,0.7575757575757577
MDG,MADAGASCAR,0.6628213155232241,-0.28407785981258726,1987,0,0.030303030303030304,0.24242424242424243,0.7070707070707072
MDV,MALDIVES,0.5853561827511757,-0.15861394277678972,1987,0,0.6262626262626263,0.15151515151515152,0.10101010101010102
MEX,MEXICO,0.6069229544836334,-0.24193750779424655,1987,0,0.6565656565656566,0.9292929292929294,0.9400934391278268
MLI,MALI,0.5829153824985891,-0.20397006838798717,1987,0,0.08080808080808081,0.3185370381897339,0.6572527906810338
MLT,MALTA,0.3833779421550002,0.07584183426409422,1987,0,0.8484848484848485,0.3444028755299433,0.10400658951938019
MMR,MYANMAR,0.39042887405833027,0.06472018376589156,1987,0,0.14141414141414144,0.5050505050505051,0.8383838383838385
MNG,MONGOLIA,0.5424291993034962,-0.45881586371026817,1987,0,0.4606269477656116,0.31313131313131315,0.26262626262626265
MOZ,MOZAMBIQUE,0.6174327077067143,-0.2850076685061351,1987,0,0.048691678089792106,0.32323232323232326,0.7243260029239228
MRT,MAURITANIA,0.5823336501828547,-0.16767321912622377,1987,0,0.23520614259235176,0.17852986741358465,0.29154562541508605
MUS,MAURITIUS,0.4856495316292538,-0.04311348505170681,1987,0,0.6161616161616162,0.22222222222222224,0.15420960721039345
MWI,MALAWI,-0.196013356508985,0.28579976924274547,1987,0,0.04040404040404041,0.19658037802185924,0.6363636363636365
MYS,MALAYSIA,0.5651123324709364,-0.1728113088461438,1987,0,0.6097170595008344,0.7720140104386081,0.7373737373737375
NER,NIGER,0.5699192993629508,-0.13630247795037584,1987,0,0.05343924859951228,0.25252525252525254,0.6666666666666667
NGA,NIGERIA,0.5648226703970802,-0.21962938321964193,1987,0,0.19191919191919193,0.7476816891784012,0.9642465585721298
NIC,NICARAGUA,0.6405331301451193,-0.32108289025922465,1987,0,0.29292929292929293,0.27272727272727276,0.38383838383838387
NLD,NETHERLANDS,-1.537719439730376,1.1476773308392074,1987,2,0.9292929292929294,0.8989898989898991,0.5839886559839527
NOR,NORWAY,-1.2527930275923955,1.2276298830846415,1987,2,0.9718702471753256,0.8181818181818182,0.33333333333333337
NPL,NEPAL,0.5238422205230234,-0.0672411405267718,1987,0,0.165903140103979,0.4337047377879618,0.696969696969697
NZL,NEW ZEALAND,-1.1953525915691343,1.1843997550493899,1987,2,0.8686868686868687,0.696969696969697,0.30763098542243916
OMN,OMAN,0.495785107339417,-0.11260537441064197,1987,0,0.7272727272727273,0.6124191248630848,0.29292929292929293
PAK,PAKISTAN,0.5809935188980955,-0.19883539373511844,1987,0,0.16161616161616163,0.7304038580279077,0.9696969696969697
PAN,PANAMA,0.4480444543501972,-0.003388000480890151,1987,0,0.70883871908059,0.5532582449119411,0.27272727272727276
PER,PERU,0.5683916091039436,-0.1768680683738322,1987,0,0.5555555555555556,0.7070707070707072,0.7277082215597619
PHL,PHILIPPINES,0.4536222202252755,-0.03205445506688822,1987,0,0.36363636363636365,0.797979797979798,0.9195516241915367
PNG,PAPUA NEW GUINEA,0.31522234244888253,0.04484107830105331,1987,0,0.30303030303030304,0.38383838383838387,0.4640060743347315
POL,POLAND,0.567404397032363,-0.5365039700884473,1987,0,0.7373737373737375,0.8787878787878789,0.7474747474747475
PRT,PORTUGAL,-1.4031875285454958,1.0664094819026895,1987,2,0.7838455251479135,0.7148505245399887,0.48484848484848486
PRY,PARAGUAY,-0.5464830621700436,0.40323629438071673,1987,0,0.48484848484848486,0.4467150973448469,0.393939393939394
QAT,QATAR,0.600648222285492,-0.188764165774581,1987,0,0.9595959595959597,0.6668659965723744,0.22023986295820933
ROU,ROMANIA,0.5712410545495997,-0.28262603975039813,1987,0,0.7070707070707072,0.7411420695608527,0.6134315693740505
RWA,RWANDA,0.516545300464682,-0.10058034222670142,1987,0,0.12121212121212122,0.21212121212121213,0.5555555555555556
SAU,SAUDI ARABIA,0.5303842390047993,-0.14457660206756473,1987,0,0.797979797979798,0.888888888888889,0.7171717171717172
SDN,SUDAN,0.4970219352236877,-0.24577657005702755,1987,0,0.2450797186303253,0.6161616161616162,0.8227635710353418
SEN,SENEGAL,0.5284561009695727,-0.06331255374905094,1987,0,0.20202020202020204,0.393939393939394,0.595959595959596
SGP,SINGAPORE,0.3091144617429301,0.12605991792153867,1987,0,0.9696969696969697,0.8243542745729503,0.3535353535353536
SLB,SOLOMON ISLANDS,-0.8474406226364616,0.5672360895271306,1987,2,0.22750769284210268,0.05050505050505051,0.12967712123335082
SLE,SIERRA LEONE,0.5410195491180078,-0.10695487396371783,1987,0,0.07070707070707072,0.14994111275680208,0.4141414141414142
SLV,EL SALVADOR,-0.029152883149411002,0.12299819087192151,1987,0,0.43434343434343436,0.4141414141414142,0.37373737373737376
SOM,SOMALIA,0.4292674395301927,-0.0934233364499196,1987,0,0.039891055563876614,0.18181818181818182,0.6060606060606061
STP,SAO TOME AND PRINCIPE,0.5764944294428043,-0.15793998192502598,1987,0,0.3025396507229658,0.020830552728950916,0.06279135976271785
SUN,USSR,0.55555936472402,-0.5608736710326204,1987,0,,,
SUR,SURINAME,0.46728272990738595,-0.078454418728105,1987,0,0.4403210839014774,0.11745435497046551,0.11366565984200754
SWE,SWEDEN,-0.8093254998456252,1.0013772016218319,1987,2,0.9191919191919192,0.8585858585858587,0.48040448114582596
SWZ,SWAZILAND,-0.15304056059863025,0.2927045187638606,1987,0,0.33333333333333337,0.133017932478315,0.15151515151515152
SYC,SEYCHELLES,-0.22587055418926252,0.005834179241065066,1987,0,0.703102484975411,0.08080808080808081,0.05050505050505051
SYR,SYRIAN ARAB REPUBLIC,0.6233541193181334,-0.343402304489765,1987,0,0.12719692625169896,0.36363636363636365,0.6565656565656566
TCD,CHAD,0.43553582502343574,-0.008736669111641277,1987,0,0.06060606060606061,0.20202020202020204,0.6161616161616162
TGO,TOGO,0.5755765452261594,-0.13281615532279148,1987,0,0.11111111111111112,0.1685567257320707,0.4374194385091053
THA,THAILAND,0.5207878724514357,-0.07965168125948222,1987,0,0.5252525252525253,0.8484848484848485,0.8810559953182191
TTO,TRINIDAD AND TOBAGO,0.556491598969107,-0.11048944357034132,1987,0,0.7171717171717172,0.37373737373737376,0.17060929324856627
TUN,TUNISIA,0.596044801469304,-0.16726168403525327,1987,0,0.37373737373737376,0.4747474747474748,0.5353535353535354
TUR,TURKEY,-0.642759174456771,0.3468850777690861,1987,0,0.6464646464646465,0.8947868849222185,0.8917088014780146
TZA,UNITED REPUBLIC OF TANZANIA,0.595666226865334,-0.20524464828270772,1987,0,0.14083949142594793,0.5374183324257316,0.865363293806027
UGA,UGANDA,0.6292563194633417,-0.22063054458045842,1987,0,0.11793994852271394,0.47797197741001424,0.8181818181818182
UKR,UKRAINE,0.558690351291557,-0.545798393986819,1987,0,0.42424242424242425,0.6565656565656566,0.7676767676767677
URY,URUGUAY,0.3483680217392307,0.10623401318790077,1987,0,0.7575757575757577,0.5287622815248523,0.25252525252525254
USA,UNITED STATES,-2.2217363747315146,-2.992707629253011,1987,1,0.965323845237695,1.0,0.9797979797979799
VCT,SAINT VINCENT AND THE GRENADINES,-0.4860108615837159,0.42719969381831313,1987,0,0.595959595959596,0.03179552280366209,0.0344906034561207
VEN,VENEZUELA,0.5268102682548943,-0.13174567761601458,1987,0,0.6771958026986279,0.8080808080808082,0.686868686868687
VNM,VIET NAM,0.5642955967161706,-0.347429501781089,1987,0,0.38784063845039185,0.7954828474241714,0.9054729294102476
VUT,VANUATU,-0.07759392973475635,0.16959436703920713,1987,0,0.32323232323232326,0.04040404040404041,0.07417131144982839
WSM,SAMOA,-0.33739967946155425,0.4757717787396234,1987,0,0.3895318720572923,0.027351768378268262,0.06060606060606061
YEM,YEMEN,0.6069282528063975,-0.25253187587844084,1987,0,0.017865269604989617,0.3384695759799278,0.774758218889851
YMD,DEMOCRATIC YEMEN,0.6309659324963393,-0.31163619597121756,1987,0,,,
YUG,YUGOSLAVIA,0.6390039696502401,-0.23125474519334158,1987,0,,,
ZAF,SOUTH AFRICA,-1.7529035606423793,0.4521225695455788,1987,2,0.46940425949847225,0.7575757575757577,0.8585858585858587
ZMB,ZAMBIA,0.6110765926650705,-0.20151690337676625,1987,0,0.15787413049881266,0.3743562325495287,0.6337048918287631
ZWE,ZIMBABWE,0.3967957126223003,-0.12781007490257346,1987,0,0.24242424242424243,0.42424242424242425,0.5721331600721161
AFG,AFGHANISTAN,0.5897114944003473,-0.3077177809694805,1988,0,0.010101010101010102,0.26373547486727605,0.787878787878788
AGO,ANGOLA,0.5570451183223151,-0.34426899758728613,1988,0,0.25537876329443165,0.5656565656565657,0.7480910936213174
ALB,ALBANIA,-0.6494084868382276,0.22283503131338966,1988,0,0.5656565656565657,0.3535353535353536,0.23232323232323235
ARE,UNITED ARAB EMIRATES,0.5837522648885819,-0.1925465818146389,1988,0,0.875174868253606,0.8383838383838385,0.4747474747474748
ARG,ARGENTINA,0.4815045736709377,-0.20151782978543836,1988,0,0.6666666666666667,0.8687662746567771,0.797979797979798
ATG,ANTIGUA AND BARBUDA,0.030761335336917377,0.08227085990614766,1988,0,0.7320013701243782,0.06060606060606061,0.030303030303030304
AUS,AUSTRALIA,-1.1772648912962405,1.1965036258174175,1988,2,0.9393939393939394,0.9212121405832422,0.6767676767676768
AUT,AUSTRIA,-0.8280057603633085,1.044145331722708,1988,2,0.919768337871514,0.8282828282828284,0.42424242424242425
BDI,BURUNDI,0.5973419593901319,-0.18360985621628761,1988,0,0.0,0.10260883858722675,0.5454545454545455
BEL,BELGIUM,-1.616755135536695,1.2342931569149862,1988,2,0.9090909090909092,0.8686868686868687,0.5279440265329193
BEN,BENIN,0.5912763713018632,-0.26679791881583215,1988,0,0.17171717171717174,0.29292929292929293,0.5590621075823861
BFA,BURKINA FASO,0.5858716257325168,-0.20885513521891552,1988,0,0.08798497634249738,0.31312058901772394,0.6528767477007199
BGD,BANGLADESH,0.5301371187337507,-0.1684322438404065,1988,0,0.2853122954723529,0.7980398858717574,0.9536426471743282
BGR,BULGARIA,0.5369338925340249,-0.36986738094338206,1988,0,0.6766857603578736,0.5858585858585859,0.3764291736699707
BHR,BAHRAIN,0.5719640999036396,-0.1900058113223425,1988,0,0.787878787878788,0.4646464646464647,0.17628215360167365
BHS,BAHAMAS,0.2313584246866272,0.12121520994457904,1988,0,0.8360084200677388,0.21656858910771287,0.08427292580021081
BLR,BELARUS,0.5421375640264876,-0.36935587694986904,1988,0,0.5454545454545455,0.5151515151515152,0.43434343434343436
BLZ,BELIZE,-0.738059169562673,0.18438742074169204,1988,0,0.529775327644071,0.11303170096939746,0.09090909090909091
BOL,BOLIVIA,0.5652134386392949,-0.13843473092577546,1988,0,0.3434343434343435,0.45494537479854175,0.5356501715748979
BRA,BRAZIL,0.37895597594303976,-0.19797292203132708,1988,0,0.5926450743543141,0.9494949494949496,0.9595959595959597
BRB,BARBADOS,0.3389796542390675,0.040111357109671855,1988,0,0.7714118896454698,0.15321705494098195,0.07070707070707072
BRN,BRUNEI DARUSSALAM,0.481797776408909,-0.08492126001992263,1988,0,0.8080808080808082,0.2294451684938888,0.09511547126441633
BTN,BHUTAN,0.5269020342843266,-0.20783968720412319,1988,0,0.34640508587037555,0.11111111111111112,0.12881398591394863
BWA,BOTSWANA,0.5238946266776763,-0.11281017455170102,1988,0,0.5420559921586791,0.2828282828282829,0.21185632702102525
CAF,CENTRAL AFRICAN REPUBLIC,0.3494147905655593,-0.06576061691320438,1988,0,0.020202020202020204,0.09454602192176143,0.30303030303030304
CAN,CANADA,-1.521865260906925,1.0942845895034166,1988,2,0.8989898989898991,0.9393939393939394,0.7777777777777778
CHL,CHILE,-0.1367282471332625,0.40183845463159196,1988,0,0.696969696969697,0.7272727272727273,0.6262626262626263
CHN,CHINA,0.28533163811203854,-0.06049061113119513,1988,0,0.636363636363603,0.98989898989899,0.98989898989899
CIV,IVORY COAST,0.0009064203088718884,0.257030996498664,1988,0,0.2828282828282829,0.5353535353535354,0.7068669938108659
CMR,CAMEROON,0.2807366787437626,-0.009605106778806122,1988,0,0.21212121212121213,0.48484848484848486,0.6873892828526339
COD,ZAIRE,0.19105810716909322,0.03329386052867237,1988,0,0.05050505050505051,0.5044335564120854,0.9090909090909092
COG,CONGO,0.46423857634624216,-0.34752935349792247,1988,0,0.2721704830563351,0.23232323232323235,0.36363636363636365
COL,COLOMBIA,0.36625064041161043,0.05433817823146487,1988,0,0.5151515151515152,0.7474747474747475,0.8308215905882168
COM,COMOROS,-0.06956643978081418,0.05723041917864006,1988,0,0.19077011336258176,0.04490795365849348,0.13383686465605427
CPV,CAPE VERDE,0.5209138740038817,-0.2030376800835554,1988,0,0.4135183928816849,0.09090909090909091,0.10068804822826131
CRI,COSTA RICA,-0.1914031834684001,0.182000282662428,1988,0,0.686868686868687,0.5757575757575758,0.2984380801970379
CSK,CZECHOSLOVAKIA,0.5446947171038804,-0.3694204982915472,1988,0,,,
CUB,CUBA,0.6209920788122089,-0.33949648112490527,1988,0,0.583932522784131,0.6041273477587553,0.5004690310730107
CYP,CYPRUS,0.5653393106246093,-0.2773386130519469,1988,0,0.8383838383838385,0.4040404040404041,0.16161616161616163
DDR,GERMAN DEMOCRATIC REPUBLIC,0.5491558460400413,-0.3730005814705808,1988,0,,,
DJI,DJIBOUTI,0.4680095737183917,-0.11777763093047826,1988,0,0.32742670818409464,0.1281720407489521,0.1489578594791073
DMA,DOMINICA,-1.576564815349403,0.1367418566182438,1988,2,0.5858585858585859,0.020202020202020204,0.024487323512195715
DNK,DENMARK,-1.2357322612756922,1.2627821236029309,1988,2,0.9418707557339205,0.787878787878788,0.35465133659955655
DOM,DOMINICAN REPUBLIC,0.3026098790425891,0.03222579154666465,1988,0,0.5987034312599789,0.6281296639896008,0.5050505050505051
DZA,ALGERIA,0.6515050038424631,-0.2939412516943643,1988,0,0.43349348616848377,0.6824447848319122,0.8080808080808082
ECU,ECUADOR,0.4996534860451019,-0.12565665211980676,1988,0,0.494949494949495,0.6262626262626263,0.5858585858585859
EGY,EGYPT,0.5667414199497857,-0.1735502601472325,1988,0,0.3211742359941483,0.7676767676767677,0.9191919191919192
ESP,SPAIN,-1.115213149245313,1.1654629792684954,1988,2,0.8181818181818182,0.9164509193147022,0.8169307696230135
ETH,ETHIOPIA,0.6028302212517839,-0.2503341471713626,1988,0,0.15151515151515152,0.6464646464646465,0.9393939393939394
FIN,FINLAND,-0.8015362258352675,1.0227830544791925,1988,2,0.888888888888889,0.7171717171717172,0.33589209357526684
FJI,FIJI,0.2148964528044528,0.1618278721612441,1988,0,0.4646464646464647,0.14141414141414144,0.14141414141414144
FRA,FRANCE,-1.7149521439318143,0.6030071398608496,1988,2,0.8585858585858587,0.9595959595959597,0.8686868686868687
GAB,GABON,0.5152865385964004,-0.11243758401963518,1988,0,0.5353535353535354,0.28277876008366254,0.21212121212121213
GBR,UNITED KINGDOM,-1.8251927317399905,-0.321779162812301,1988,2,0.8787878787878789,0.9696969696969697,0.8787878787878789
GER,"GERMANY, FEDERAL REPUBLIC OF",-1.6913927987192183,1.0491038230834215,1988,2,,,
GHA,GHANA,0.5211391806975494,-0.14126592217184877,1988,0,0.25252525252525254,0.5252525252525253,0.7272727272727273
GIN,GUINEA,0.5608960090827843,-0.18981459337740733,1988,0,0.18181818181818182,0.3434343434343435,0.5656565656565657
GMB,GAMBIA,-0.18956067912828278,-0.07262972598711413,1988,0,0.09090909090909091,0.0873639766110347,0.22222222222222224
GNB,GUINEA-BISSAU,0.2034695703461824,-0.12106529966471788,1988,0,0.10609734949548195,0.06389808059197113,0.1936578405315808
GNQ,EQUATORIAL GUINEA,-0.10382577669296628,-0.05949589139794606,1988,0,0.5006912232074394,0.19191919191919193,0.18249929112236687
GRC,GREECE,-0.5020190974388579,0.7922438676929243,1988,2,0.7676767676767677,0.6767676767676768,0.4646464646464647
GRD,GRENADA,-0.8693860766477588,0.4042564824998509,1988,0,0.6060606060606061,0.04419775077969662,0.046698257954032846
GTM,GUATEMALA,0.25385183645912657,0.0029620774471832787,1988,0,0.4545454545454546,0.595959595959596,0.5976583607080117
GUY,GUYANA,0.5817022763002088,-0.202972551437241,1988,0,0.7221060221962128,0.26262626262626265,0.13136781357544108
HND,HONDURAS,0.13347639116425322,0.09202040993770792,1988,0,0.31313131313131315,0.4173392615968784,0.494949494949495
HTI,HAITI,0.16854687727349799,0.03850236210884859,1988,0,0.2019592009155964,0.30303030303030304,0.5252525252525253
HUN,HUNGARY,0.5260590751185112,-0.3784082522111936,1988,0,0.7474747474747475,0.6666666666666667,0.4444444444444445
IDN,INDONESIA,0.5863994249905821,-0.2428548356326163,1988,0,0.4141414141414142,0.9090909090909092,0.97358962209337
IND,INDIA,0.5045675204247387,-0.37706703226439986,1988,0,0.27272727272727276,0.9719865976796929,1.0
IRL,IRELAND,-0.976585146938405,1.1510480489066424,1988,2,0.9812978891024831,0.853741770546262,0.31313131313131315
IRN,IRAN (ISLAMIC REPUBLIC OF),0.4849000245553832,-0.22647697436137545,1988,0,0.4040404040404041,0.7777777777777778,0.8989898989898991
IRQ,IRAQ,0.6103092642837746,-0.2905456201460373,1988,0,0.4444444444444445,0.686868686868687,0.7968312089165054
ISL,ICELAND,-1.2733538085881349,1.2698466765407082,1988,2,0.9494949494949496,0.39552433385644775,0.08080808080808081
ISR,ISRAEL,-1.9758883474474087,-2.082704152847998,1988,3,0.8880623783374878,0.8362385274346469,0.44740071046472935
ITA,ITALY,-1.547799656749796,1.2436501104833804,1988,2,0.8448261861852605,0.9509589223048541,0.8531732864743042
JAM,JAMAICA,0.16245569838458665,0.19810470192211888,1988,0,0.510163066007261,0.2838122064088998,0.23668765323495594
JOR,JORDAN,0.5514514388165155,-0.18714954629262312,1988,0,0.393939393939394,0.4863508625861201,0.5151515151515152
JPN,JAPAN,-1.3463400910057668,1.2081381046005626,1988,2,0.8282828282828284,0.9797979797979799,0.9292929292929294
KEN,KENYA,0.5274287021170643,-0.1258168866250804,1988,0,0.22144923440848877,0.6060606060606061,0.8484848484848485
KHM,CAMBODIA,0.14650923617223535,0.0951273972753927,1988,0,0.26262626262626265,0.4444444444444445,0.5757575757575758
KNA,SAINT KITTS AND NEVIS,-0.8859445971582132,0.2079296476027769,1988,0,0.7541242029522768,0.030303030303030304,0.020202020202020204
KWT,KUWAIT,0.591424149294856,-0.22115285713300983,1988,0,0.8268421584665246,0.6464693090935294,0.2828282828282829
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.5559270605444044,-0.2618716795245661,1988,0,0.22937947803375278,0.24294489636400782,0.4071833463574231
LBN,LEBANON,0.5444838794544806,-0.20315861827513487,1988,0,0.33917328207583936,0.33333333333333337,0.3434343434343435
LBR,LIBERIA,0.24447036340338307,-0.04261607032364831,1988,0,0.071978973564154,0.13131313131313133,0.32323232323232326
LBY,LIBYAN ARAB JAMAHIRIYA,0.6333240000432038,-0.32056616032819907,1988,0,0.4747474747474748,0.4545454545454546,0.4040404040404041
LCA,SAINT LUCIA,-0.07068562912008229,0.10565119618141769,1988,0,0.6530918340984485,0.08824021594805727,0.05670931630266959
LKA,SRI LANKA,0.5712061594224609,-0.1786604282738497,1988,0,0.36498605023724273,0.5555555555555556,0.6464646464646465
LSO,LESOTHO,0.424695991693936,-0.04703973224527984,1988,0,0.10101010101010102,0.0769524479763134,0.20202020202020204
LUX,LUXEMBOURG,-1.5766258644383413,1.260618894255544,1988,2,0.98989898989899,0.5712727519843749,0.12121212121212122
MAR,MOROCCO,0.4909112705749154,-0.14002437917790733,1988,0,0.3535353535353536,0.6401392685412184,0.7575757575757577
MDG,MADAGASCAR,0.6380563955584718,-0.27279094679549526,1988,0,0.030303030303030304,0.24242424242424243,0.7070707070707072
MDV,MALDIVES,0.5671734765812926,-0.18309643299984563,1988,0,0.6262626262626263,0.15151515151515152,0.10101010101010102
MEX,MEXICO,0.5841602316404151,-0.22339208773217292,1988,0,0.6565656565656566,0.9292929292929294,0.9400934391278268
MLI,MALI,0.5568973024674775,-0.19330451099674076,1988,0,0.08080808080808081,0.3185370381897339,0.6572527906810338
MLT,MALTA,0.27420135504776894,0.16425808121734392,1988,0,0.8484848484848485,0.3444028755299433,0.10400658951938019
MMR,MYANMAR,0.41841041996635375,-0.02393218433236092,1988,0,0.14141414141414144,0.5050505050505051,0.8383838383838385
MNG,MONGOLIA,0.5278737173346755,-0.3104678204373636,1988,0,0.4606269477656116,0.31313131313131315,0.26262626262626265
MOZ,MOZAMBIQUE,0.5913601010078612,-0.2515122698495066,1988,0,0.048691678089792106,0.32323232323232326,0.7243260029239228
MRT,MAURITANIA,0.5285715692828459,-0.16884688734340655,1988,0,0.23520614259235176,0.17852986741358465,0.29154562541508605
MUS,MAURITIUS,0.4509844897227383,-0.031154422810281045,1988,0,0.6161616161616162,0.22222222222222224,0.15420960721039345
MWI,MALAWI,-0.14766729486915742,0.19282884120234453,1988,0,0.04040404040404041,0.19658037802185924,0.6363636363636365
MYS,MALAYSIA,0.5406936395593938,-0.17162104393970898,1988,0,0.6097170595008344,0.7720140104386081,0.7373737373737375
NER,NIGER,0.5445681216603072,-0.15638218657055838,1988,0,0.05343924859951228,0.25252525252525254,0.6666666666666667
NGA,NIGERIA,0.5481992109859655,-0.21415006209873194,1988,0,0.19191919191919193,0.7476816891784012,0.9642465585721298
NIC,NICARAGUA,0.6136707362903844,-0.27936329120869624,1988,0,0.29292929292929293,0.27272727272727276,0.38383838383838387
NLD,NETHERLANDS,-1.570160184382026,1.2354646673516245,1988,2,0.9292929292929294,0.8989898989898991,0.5839886559839527
NOR,NORWAY,-1.2362925886046408,1.2705387945242586,1988,2,0.9718702471753256,0.8181818181818182,0.33333333333333337
NPL,NEPAL,0.5143930219671965,-0.10165789839967122,1988,0,0.165903140103979,0.4337047377879618,0.696969696969697
NZL,NEW ZEALAND,-1.1016584003361767,1.1942514003083966,1988,2,0.8686868686868687,0.696969696969697,0.30763098542243916
OMN,OMAN,0.46998493833149024,-0.1274174774796111,1988,0,0.7272727272727273,0.6124191248630848,0.29292929292929293
PAK,PAKISTAN,0.5730565207725258,-0.20657133366186747,1988,0,0.16161616161616163,0.7304038580279077,0.9696969696969697
PAN,PANAMA,0.4357501098907553,-0.031561068791819254,1988,0,0.70883871908059,0.5532582449119411,0.27272727272727276
PER,PERU,0.553521491700641,-0.1772856256687249,1988,0,0.5555555555555556,0.7070707070707072,0.7277082215597619
PHL,PHILIPPINES,0.45594789934719265,-0.05030732330225546,1988,0,0.36363636363636365,0.797979797979798,0.9195516241915367
